																															Class	Blank	Blank	KO	KO	KO	KO	KO	QC	QC	QC	QC	QC	QC	WT	WT	WT	WT	WT								
10108	16.164	713.49457	CL 70:4|CL 16:1_18:1_18:1_18:1	[M-2H]2-	adduct linked to 20227_[M-H]-; similar chromatogram in higher mz_20330; similar chromatogram in higher mz_20227	0.889	TRUE	13.52	713.49451	C79H146O17P2	CL	NSHXPPPROQLOLP-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCCC=CCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	93.1	55.4	62.4	100	15.73	Cell_QC_03	713.49451:681007 714.49786:237457 715.50122:0	78.9593:1937 107.45909:1731 152.9964:7201 171.35861:1775 189.36214:1733 202.07893:53153 203.08656:19621 253.21887:18022 281.2496:67658 282.24982:3069 359.67426:1650 389.2157:4141 417.24362:5510	0	0	616856	593157	718273	646176	624472	669948	715112	681007	686352	712473	707863	725874	955112	872660	691281	815165	0	639786.8125	695459.125	812018.3375	0	47790.07158	18826.29335	107426.127
20216	15.731	1425.98242	CL 70:5|CL 16:1_18:1_18:1_18:2	[M-H]-	adduct linked to 10089_[M-2H]2-; adduct linked to 20218_[M+Hac-H]-	0.889	TRUE	13.36	1425.98059	C79H144O17P2	CL	RQDYMPBDKOFJQR-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)OCC(OC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCCC=CCC=CCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	94.5	62	50.1	100	17662.38	Cell_QC_05	1425.98193:1643766 1426.98528:1620339 1427.98864:972345	78.95908:23654 96.97022:3098 100.48183:1717 143.02441:2009 152.99596:46773 202.07877:52387 203.08687:20048 253.21858:46691 255.23372:2298 260.30521:1724 279.23376:47459 281.24969:62202 389.21533:10570 407.22827:2746 415.22269:12722 417.24203:12434 433.23901:4925 435.24841:2791 669.46344:4206 671.46002:18962 697.4845:15700 699.50427:4600 1426.00708:3629	0	0	1430814	1209665	1777881	1497942	1541054	1613078	1651539	1589539	1610292	1643766	1633490	1298309	2079390	2125508	1513192	1656203	0	1491471.225	1623617.375	1734520.5	0	204709.8602	23379.53456	359585.6333
10089	15.73	712.4856	CL 70:5|CL 16:1_18:1_18:1_18:2	[M-2H]2-	ion correlated with 20214; adduct linked to 20216_[M-H]-; similar chromatogram in higher mz_20323; similar chromatogram in higher mz_20216; similar chromatogram in higher mz_11691; similar chromatogram in higher mz_14264	0.889	TRUE	13.36	712.48669	C79H144O17P2	CL	RQDYMPBDKOFJQR-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)OCC(OC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCCC=CCC=CCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	94.4	47.8	72.2	100	30.14	Cell_QC_03	712.48566:434200 713.48901:249371 714.49237:0	111.80222:1738 152.99634:6473 202.07887:55280 203.08678:21429 213.09579:1693 253.2179:12101 279.23492:10516 281.24957:30503 282.24969:2338 323.55688:1609 389.21555:2356 415.22525:2059 417.24344:2409	0	0	360790	318231	455334	393543	387020	392306	449567	434200	407216	421940	477679	345537	547794	530384	393650	422337	0	382983.4125	430484.6146	447940.3563	0	50119.76926	30585.07572	87831.20321
20205	15.31	1423.96375	CL 70:6|CL 16:1_18:2_18:1_18:2	[M-H]-		0.889	TRUE	13.33	1423.96484	C79H142O17P2	CL	BJHNOJXHKQLGJS-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC)CCCCCCCC=CCC=CCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	96.1	52.1	46.8	100	4514.76	Cell_KO_2A	1423.96448:669893 1424.96783:599342 1425.97119:354441	78.95901:21379 96.97022:3646 100.19712:1827 152.9957:33784 202.07909:55556 203.08656:17388 253.21861:43792 279.2337:60474 281.24976:21641 305.25204:4204 356.80948:1644 389.21375:11228 407.21838:3872 415.22205:14557 417.24365:2809 433.23901:4261 669.46185:9004 671.46002:8886 695.48016:6566 697.4837:9505 792.85681:1869	0	0	385230	327990	669893	435203	416108	481726	463220	503028	474389	479866	538272	372639	558092	685679	431778	520776	0	446884.5625	490083.2031	513792.65	0	131104.4404	26951.4822	120630.4976
20194	15.092	1421.95068	CL 70:7|CL 16:1_18:1_16:1_20:4	[M-H]-		0.889	TRUE	13.28	1421.94934	C79H140O17P2	CL	JISDYDXRIXCXNN-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)OCC(OC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	96.7	46.9	63.4	100	10621.13	Cell_WT_1B	1421.95056:1065872 1422.95391:1231014 1423.95727:603621	78.95901:28617 87.84838:1803 96.97021:5394 110.35077:1750 124.65842:2086 152.99594:48526 171.00644:1967 202.0787:64483 203.08688:22811 253.21844:119621 281.25:30939 303.23184:17030 389.20486:32198 407.21811:11214 417.24359:2545 435.25925:2168 439.23193:4194 671.46136:18738 693.45441:17942 749.48773:3425 807.44495:3343 1104.77954:1971 1421.94348:3748	0	0	584961	506151	646034	627348	605614	753448	770244	834202	742219	827641	805386	675812	1065872	1279896	765941	791819	0	594021.6063	788856.8542	915867.9125	0	54207.32474	39010.23333	250255.3032
20188	14.625	1419.93347	CL 70:8|CL 16:1_18:2_16:1_20:4	[M-H]-	ion correlated with 19959	0.889	TRUE	13.14	1419.93359	C79H138O17P2	CL	AOHUHNXIJIRKPE-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)OCC(OC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC)CCCCCCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	97.8	49.2	41.9	100	2520.54	Cell_WT_2A	1419.93347:353785 1420.93682:414777 1421.94018:212632	78.95905:12935 97.23323:1458 102.28663:1587 103.93924:1620 108.2145:1536 134.98688:2086 152.99585:20823 202.07875:55981 203.08652:20188 253.21875:40868 279.23346:22073 303.23285:7058 389.21341:10936 407.21841:3646 415.22546:6758 433.23901:2172 643.42743:2552 669.4635:6905 693.43726:4006 1089.21082:1801 1154.1073:2144	0	0	147030	111089	190885	137716	125450	183701	203929	181633	208854	182643	193857	150834	275177	353785	165192	176983	0	142434.0797	192436.0677	224394.1281	0	30256.79377	11769.45715	87299.34926
20366	16.626	1456.02722	CL 72:4|CL 18:1_18:1_18:1_18:1	[M-H]-	similar chromatogram in higher mz_20481	0.889	TRUE	13.58	1456.02759	C81H150O17P2	CL	TWHQNHQPSCPQNY-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCCC=CCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	91	38.9	56.5	100	7020.6	Cell_WT_3B	1456.02722:580193 1457.03057:628293 1458.03393:368109	78.89453:1796 78.95903:17705 96.97026:3037 118.55397:1816 152.99596:25337 201.06961:1900 202.07889:64231 203.08649:18031 281.24988:112772 417.24149:24672 435.24857:9882 545.46802:2218 699.49933:29740 735.8125:2058 755.53381:2094 835.5033:5509 1456.01172:3279	0	0	671386	528008	675260	600044	608245	695255	684687	684244	664414	683839	685726	570084	870683	712976	580193	749877	0	616588.625	683027.4583	696762.525	0	60487.506	10080.96178	125467.2391
20358	16.227	1454.01221	CL 72:5|CL 18:1_18:1_18:1_18:2	[M-H]-		0.889	TRUE	13.5	1454.01184	C81H148O17P2	CL	HWEUSTZTLDFZJQ-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCCC=CCC=CCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	92.7	50.2	68	100	8248.8	Cell_KO_1A	1454.0116:682738 1455.01495:763133 1456.01831:363394	78.9589:21806 81.48677:1770 94.97733:1800 96.9702:3810 112.16782:2155 115.65501:1657 123.98457:1792 152.99571:37433 202.07883:56711 203.08621:23827 253.21938:2662 279.2341:45638 281.24969:101477 307.26556:3774 364.83823:1732 415.22415:12585 417.24081:17010 433.23892:2853 435.25922:6877 697.47906:19656 699.50256:17104 755.53339:2744 765.01941:1986 835.47382:3214 1454.01233:4337	0	0	682738	576843	938175	692200	744900	773509	817943	851331	765881	798220	776206	497402	945759	953629	694769	816505	0	726971.2125	797181.5729	781612.8938	0	132883.9906	32693.40633	191094.7503
20349	15.82	1452.00085	CL 72:6|CL 16:1_18:1_18:1_20:3	[M-H]-		0.778	TRUE	13.43	1451.99634	C81H146O17P2	CL	RFJCDOOUAVOJKT-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCC=CCC=CCC)CCCCCCCC=CCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	94.3	42.3	47.2	100	8082.02	Cell_WT_1B	1452.00012:641921 1453.00347:838936 1454.00683:424194	78.95901:15381 83.57168:1937 96.97021:3319 104.81857:1910 152.99591:20047 178.81747:1869 197.55374:1684 202.0788:60061 203.08698:19306 253.21852:18144 279.23541:10844 281.24939:40665 305.25171:13959 389.20648:4160 407.21835:2244 415.2254:3104 417.24362:7307 435.24835:3053 441.24985:2948 671.46387:6124 695.45807:2901 697.4657:3224 699.50421:2779 723.51056:6046 1450.88965:2119	0	0	459479	384772	819986	449334	515762	568451	530597	554153	584035	593235	590696	345983	641921	851744	409411	636526	0	525866.775	570194.5	577117.05	0	170865.7773	24376.32174	202914.5422
20331	15.642	1449.97815	CL 72:7|CL 16:1_18:1_18:1_20:4	[M-H]-		0.056	TRUE	13.35	1449.98059	C81H144O17P2	CL	XRWIBJVWZIJTFZ-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)OCC(OC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	94.8	53.2	46.3	100	11767.54	Cell_QC_01	1449.97815:597743 1450.9815:631409 1451.98486:300444	78.95898:21328 96.96912:2599 99.36688:1764 152.99599:32739 161.00734:1832 195.90446:2210 202.07903:48890 203.08618:19259 253.21906:38001 281.25:56968 303.23199:12820 312.56342:1827 389.21262:9813 407.21857:3895 417.24509:9704 435.24857:5112 439.23218:3683 671.46417:7113 693.45947:4930 699.50458:3212 721.47687:8107	0	0	484238	330527	527505	468873	493481	597743	603229	606629	487555	632574	624512	481076	780701	882839	536736	663501	0	460925.1	592040.2865	668970.725	0	75998.63633	52886.86832	166616.1757
20324	15.18	1447.96655	CL 72:8|CL 16:1_20:4_18:1_18:2	[M-H]-		0.889	TRUE	13.31	1447.96484	C81H142O17P2	CL	NOSIMTOWCHKUGW-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC)CCCCCCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	96.5	52.8	50.1	100	6947.83	Cell_WT_2A	1447.96655:713813 1448.9699:656774 1449.97326:498004	78.959:24458 80.20682:1790 96.97022:3090 138.07335:1872 152.99582:43761 190.57841:2008 202.07874:53937 203.0865:20792 253.21883:50729 279.23407:53501 281.24991:29376 303.23181:14767 389.21457:13840 407.22827:4526 415.22223:16312 417.24365:3713 433.23901:7274 439.23199:3520 671.45776:8808 693.44928:9152 697.4931:9257 719.45935:8888 1383.54321:1809	0	0	364013	292280	482375	361750	392844	436490	474937	452536	448231	457686	490340	336268	571189	713813	420042	467627	0	378652.4188	460036.6198	501787.825	0	68774.86321	19472.66524	145788.5716
20312	14.9	1445.95105	CL 72:9|CL 16:1_18:1_16:1_22:6	[M-H]-		0.889	TRUE	13.25	1445.94934	C81H140O17P2	CL	FPHUWESEAGKSPY-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)OCC(OC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	97.2	49.5	44.8	100	7542.94	Cell_WT_1B	1445.95117:570617 1446.95452:732705 1447.95788:385753	75.27824:1892 76.21352:1827 78.95901:18202 90.1479:1984 96.97024:3048 100.54233:1676 103.35537:1904 119.06379:1630 142.04201:2337 143.52878:1865 152.99579:26992 163.82709:1803 202.07878:61582 203.08687:22750 241.21912:1677 253.2184:63766 279.23486:2223 281.25034:19036 283.24286:2397 288.58121:1555 327.23477:2651 389.21506:17723 407.21848:5687 417.24374:3718 463.23282:3249 519.2066:1875 671.46082:9961 717.45233:7224	0	0	399931	317594	423004	373915	389156	425942	432882	459647	464305	470491	450672	364068	570617	595782	390587	488119	0	380720.0188	450656.4167	481834.625	0	39558.04623	17817.13287	103803.7256
20454	15.447	1473.98035	CL 74:9|CL 16:1_18:1_18:1_22:6	[M-H]-		0.833	TRUE	13.34	1473.98059	C83H144O17P2	CL	OQTZQZWMWZXNBY-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)OCC(OC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	95.6	43.8	61.5	100	7141.33	Cell_QC_06	1473.98157:459854 1474.98492:402550 1475.98828:425835	77.79086:1969 78.95885:17273 83.81245:2001 87.88198:1777 96.9702:3147 152.99576:28072 202.0788:59967 203.08647:22111 253.21869:35802 279.23474:3560 281.24945:49226 299.50894:1875 327.23462:5617 389.21317:10456 407.21829:2001 417.24039:12699 435.24829:2945 671.46375:7229 699.50409:4347 717.45197:4829 745.48846:8989 1473.98083:2118	0	0	419964	362748	456277	361288	421000	424360	464894	446171	435112	435690	459854	352492	636846	504036	399421	448842	0	404255.4438	444346.7396	468327.2938	0	41238.49155	15656.84447	109794.317
564	4.572	227.20178	FA 14:0	[M-H]-	similar chromatogram in higher mz_2299; similar chromatogram in higher mz_5535; similar chromatogram in higher mz_7016; similar chromatogram in higher mz_3888; similar chromatogram in higher mz_2773	1	TRUE	5.3	227.20171	C14H28O2	FA	TUNFSRHWOTWDNC-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.5	66.1	75	100	76.2	Cell_QC_06	227.20178:4793172 228.20513:976556 229.20849:22282	84.48138:1928 183.00539:1900 202.07933:54206 203.08757:17168 216.33591:1806 227.20134:473839	3581976	4147940	3639745	3167859	3883491	4061860	4371672	4226561	4204906	4455819	4612620	4838715	4793172	3757752	3773475	5885188	4322404	4410664	3864958	3824925.55	4521965.583	4429896.8	400197.6894	454017.4615	273593.5077	867822.874
896	5.048	241.21725	FA 15:0	[M-H]-	similar chromatogram in higher mz_2547	1	TRUE	5.96	241.2173	C15H30O2	FA	WQEPLUUGTLDZJY-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.2	52.5	75	100	23.34	Cell_WT_2A	241.21725:2616710 242.2206:482518 243.22396:23845	100.93439:9585 158.97423:2394 162.91722:1835 202.07964:53625 203.08746:18589 225.0262:5078 240.86908:17372 241.21899:205718	1060741	1081841	984115	984048	1045222	1212827	1243005	1321679	1333304	1450099	1564330	1508182	1561403	1057375	1009578	2616710	1543449	1143218	1071291.25	1093843.313	1456499.333	1474065.925	14919.95308	125365.4056	108349.4363	672549.3198
1161	5.543	255.23283	FA 16:0	[M-H]-	similar chromatogram in higher mz_1188; similar chromatogram in higher mz_2548; similar chromatogram in higher mz_2826; similar chromatogram in higher mz_3090; similar chromatogram in higher mz_4024; similar chromatogram in higher mz_4602; similar chromatogram in higher mz_4729; similar chromatogram in higher mz_4790; similar chromatogram in higher mz_4894; similar chromatogram in higher mz_6133; similar chromatogram in higher mz_6466; similar chromatogram in higher mz_7223; similar chromatogram in higher mz_7582; similar chromatogram in higher mz_7662; similar chromatogram in higher mz_7791; similar chromatogram in higher mz_7812; similar chromatogram in higher mz_9091; similar chromatogram in higher mz_10055; similar chromatogram in higher mz_11863; found in higher mz's MsMs_7662; found in higher mz's MsMs_6466; found in higher mz's MsMs_6179; found in higher mz's MsMs_6087; found in higher mz's MsMs_4712; found in higher mz's MsMs_4451; found in higher mz's MsMs_4325; found in higher mz's MsMs_2768; similar chromatogram in higher mz_4683; similar chromatogram in higher mz_5900; similar chromatogram in higher mz_5946; similar chromatogram in higher mz_6424; similar chromatogram in higher mz_7479; similar chromatogram in higher mz_7531; similar chromatogram in higher mz_8408; similar chromatogram in higher mz_8999; similar chromatogram in higher mz_9357; similar chromatogram in higher mz_9783; similar chromatogram in higher mz_9888; similar chromatogram in higher mz_10500; similar chromatogram in higher mz_11416; similar chromatogram in higher mz_13386; similar chromatogram in higher mz_13533; similar chromatogram in higher mz_16414; found in higher mz's MsMs_7479; found in higher mz's MsMs_4687; similar chromatogram in higher mz_2677; similar chromatogram in higher mz_4007; similar chromatogram in higher mz_9272; similar chromatogram in higher mz_9806; similar chromatogram in higher mz_4218; similar chromatogram in higher mz_4196; similar chromatogram in higher mz_8708; similar chromatogram in higher mz_7112; similar chromatogram in higher mz_13050; similar chromatogram in higher mz_7348; similar chromatogram in higher mz_4067	1	TRUE	6.14	255.233	C16H32O2	FA	IPCSVZSSVZVIGE-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.6	72.2	75	100	113.8	Cell_Blank_02	255.23306:104684912 256.23641:23617066 257.23977:1998819	202.07959:218280 203.08783:67725 237.22227:12291 255.23378:5788350	89375800	104684912	54447324	48649780	52474156	128849072	67851368	97339784	95844440	97034584	104515176	105568144	111254096	56412680	66504780	70423616	52996676	70142856	97030356	70454340	101926037.3	63296121.6	10825176.91	33435275.55	6146984.952	8084472.54
1126	4.751	253.21748	FA 16:1	[M-H]-		1	TRUE	5.71	253.2173	C16H30O2	FA	SECPZKHBENQXJG-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.1	63.8	75	100	73.91	Cell_QC_01	253.21745:4266802 254.2208:957645 255.22416:11590675	94.40555:1671 101.15498:1729 154.96648:1704 174.43657:1795 202.07947:57681 203.08752:16034 209.1575:8637 253.21938:377037	1069027	987505	2889412	2639092	4623530	4175274	6093966	4266802	4450080	4522551	4651780	4906231	4928765	3100795	3582298	7541084	3908453	6577982	1028266.094	4084254.55	4621035.083	4942122.2	57644.80321	1401266.082	261298.6799	1983602.746
1424	6.075	269.24878	FA 17:0	[M-H]-	similar chromatogram in higher mz_4736; similar chromatogram in higher mz_3013	1	TRUE	6.45	269.2486	C17H34O2	FA	KEMQGTRYUADPNZ-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.9	49.6	75	100	20.67	Cell_QC_01	269.24875:2154887 270.2521:449144 271.25546:26818	85.90083:1745 148.27266:1677 187.01031:1829 202.0787:50193 203.08719:14573 220.16333:1722 236.87178:4197 237.87263:2838 269.21317:65692 269.25027:235646	1262290	1306238	1632594	1403666	1805798	1938480	2364788	2154887	2230917	2374604	2377438	2514914	2644424	1748615	1736049	2871291	1859070	2319496	1284264	1829065.275	2382864.042	2106904.275	31075.39849	360235.145	179449.1306	489083.1538
1392	5.205	267.23318	FA 17:1	[M-H]-	similar chromatogram in higher mz_2980; similar chromatogram in higher mz_6559	1	TRUE	5.96	267.233	C17H32O2	FA	QSBYPNXLFMSGKH-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.4	53.8	75	100	41.84	Cell_WT_4A	267.23318:2043853 268.23653:398720 269.23989:263684	81.93365:1675 102.22834:1822 145.14186:1607 202.07977:58488 203.08731:16433 234.87177:4324 267.2308:158571	252409	238276	714775	712116	1219570	1100294	1839896	1219186	1156576	1297812	1301392	1351665	1429355	844778	1002230	1867217	948831	2043853	245342.4375	1117330.263	1292664.438	1341381.9	9993.650624	463436.4037	96111.78726	566944.304
1717	6.648	283.2641	FA 18:0	[M-H]-	similar chromatogram in higher mz_3707; similar chromatogram in higher mz_6721; similar chromatogram in higher mz_6925; similar chromatogram in higher mz_7955; similar chromatogram in higher mz_8057; similar chromatogram in higher mz_8308; similar chromatogram in higher mz_9567; similar chromatogram in higher mz_10413; similar chromatogram in higher mz_13870; similar chromatogram in higher mz_16760; similar chromatogram in higher mz_17916; found in higher mz's MsMs_6623; found in higher mz's MsMs_5333; found in higher mz's MsMs_5070; found in higher mz's MsMs_4926; found in higher mz's MsMs_3306; similar chromatogram in higher mz_1735; similar chromatogram in higher mz_3012; similar chromatogram in higher mz_4573; similar chromatogram in higher mz_5139; similar chromatogram in higher mz_5328; similar chromatogram in higher mz_5350; similar chromatogram in higher mz_5571; similar chromatogram in higher mz_6431; similar chromatogram in higher mz_6486; similar chromatogram in higher mz_6774; similar chromatogram in higher mz_7329; similar chromatogram in higher mz_7688; similar chromatogram in higher mz_8146; similar chromatogram in higher mz_9232; similar chromatogram in higher mz_9510; similar chromatogram in higher mz_9581; similar chromatogram in higher mz_10919; similar chromatogram in higher mz_11220; similar chromatogram in higher mz_13347; similar chromatogram in higher mz_15406; found in higher mz's MsMs_8146; found in higher mz's MsMs_7955; found in higher mz's MsMs_7688; found in higher mz's MsMs_7329; found in higher mz's MsMs_6925; found in higher mz's MsMs_6721; found in higher mz's MsMs_5350; similar chromatogram in higher mz_10794; similar chromatogram in higher mz_3638; similar chromatogram in higher mz_12828; similar chromatogram in higher mz_8182; similar chromatogram in higher mz_5228; similar chromatogram in higher mz_7717; similar chromatogram in higher mz_11138; similar chromatogram in higher mz_6383; similar chromatogram in higher mz_4782; similar chromatogram in higher mz_7473; similar chromatogram in higher mz_8007; similar chromatogram in higher mz_9682; similar chromatogram in higher mz_9859; similar chromatogram in higher mz_8967; similar chromatogram in higher mz_6556; similar chromatogram in higher mz_7829; similar chromatogram in higher mz_15426	1	TRUE	6.93	283.26431	C18H36O2	FA	QIQXTHQIDYTFRH-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCCCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.9	73.1	75	100	198.65	Cell_WT_3B	283.26419:61413624 284.26754:14848614 285.2709:1255851	201.02481:13275 202.0795:83347 203.08423:20892 283.26559:2324396	91935768	115776600	69735048	58363456	67565400	144291888	82007352	119013064	123126424	121373616	126880560	136924288	133473960	77112536	84512952	74087288	61413624	80538080	103856184	84392628.8	126798652	75532896	16858013.98	34529440.12	7079923.796	8798183.896
1661	5.691	281.24857	FA 18:1	[M-H]-	similar chromatogram in higher mz_2981; similar chromatogram in higher mz_3321; similar chromatogram in higher mz_3674; similar chromatogram in higher mz_4537; similar chromatogram in higher mz_5302; similar chromatogram in higher mz_6052; similar chromatogram in higher mz_6447; similar chromatogram in higher mz_6686; similar chromatogram in higher mz_6894; similar chromatogram in higher mz_7624; similar chromatogram in higher mz_8108; similar chromatogram in higher mz_8152; similar chromatogram in higher mz_8266; similar chromatogram in higher mz_9458; similar chromatogram in higher mz_9529; similar chromatogram in higher mz_9930; found in higher mz's MsMs_8108; found in higher mz's MsMs_5013; found in higher mz's MsMs_4874; found in higher mz's MsMs_3275; similar chromatogram in higher mz_6640; similar chromatogram in higher mz_9647; found in higher mz's MsMs_6587; found in higher mz's MsMs_5302; found in higher mz's MsMs_7929; similar chromatogram in higher mz_8934; similar chromatogram in higher mz_1964; similar chromatogram in higher mz_10501; similar chromatogram in higher mz_9222; similar chromatogram in higher mz_7979	1	TRUE	6.41	281.2486	C18H34O2	FA	ZQPPMHVWECSIRJ-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.5	72.4	75	100	201.77	Cell_WT_1B	281.24847:53727156 282.25182:13142318 283.25518:8089166	202.0797:55434 203.08426:16551 281.25061:1437069	15811223	17877756	40291252	38598456	66173116	68368672	98925016	62303488	62285472	66650968	68580160	72643752	75267232	42680876	53727156	78747832	49716960	107728888	16844489.5	62471302.4	67955178.67	66520342.4	1461259.498	24694245.58	5322172.34	26748809.17
